user_id,site_id,department,device_type,license_type,provisioning_status,migration_status
USER00353,SITE007,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00354,SITE003,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00355,SITE006,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00356,SITE030,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00357,SITE021,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00358,SITE012,HR,Room Device,Webex Calling Professional,Provisioned,In Progress
USER00359,SITE019,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00360,SITE003,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00361,SITE019,IT,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00362,SITE012,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00363,SITE034,Support,Soft Client,Webex Calling Professional,Pending,Migrated
USER00364,SITE017,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00365,SITE029,Sales,Soft Client,Webex Calling Professional,Failed,Migrated
USER00366,SITE004,Management,Room Device,Webex Calling Standard,Provisioned,Failed
USER00367,SITE022,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00368,SITE012,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00369,SITE003,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00370,SITE019,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00371,SITE004,Operations,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00372,SITE015,Finance,Room Device,Webex Calling Standard,Failed,Migrated
USER00373,SITE023,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00374,SITE002,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00375,SITE009,Management,Room Device,Webex Calling Professional,Pending,Migrated
USER00376,SITE025,HR,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00377,SITE015,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00378,SITE018,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00379,SITE032,IT,Soft Client,Webex Calling Standard,Pending,Migrated
USER00380,SITE017,IT,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00381,SITE027,Operations,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00382,SITE024,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00383,SITE014,Finance,Desk Phone,Webex Calling Professional,Pending,Migrated
USER00384,SITE015,Support,Desk Phone,Webex Calling Professional,Provisioned,In Progress
USER00385,SITE007,HR,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER00386,SITE002,Management,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER00387,SITE016,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00388,SITE020,HR,Room Device,Webex Calling Standard,Pending,Migrated
USER00389,SITE014,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00390,SITE034,HR,Mobile,Webex Calling Professional,Provisioned,Pending
USER00391,SITE027,Finance,Mobile,Webex Calling Professional,Provisioned,Failed
USER00392,SITE020,Sales,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00393,SITE019,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00394,SITE005,Sales,Desk Phone,Webex Calling Standard,Provisioned,Failed
USER00395,SITE016,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00396,SITE027,Sales,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER00397,SITE030,Operations,Mobile,Webex Calling Professional,Failed,Migrated
USER00398,SITE008,Sales,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00399,SITE020,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00400,SITE021,Finance,Soft Client,Webex Calling Professional,Pending,Migrated
USER00401,SITE005,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00402,SITE016,Sales,Mobile,Webex Calling Standard,Pending,Migrated
USER00403,SITE031,Sales,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER00404,SITE032,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00405,SITE001,HR,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00406,SITE008,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00407,SITE028,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00408,SITE027,HR,Mobile,Webex Calling Standard,Pending,Migrated
USER00409,SITE028,Support,Desk Phone,Webex Calling Professional,Pending,Migrated
USER00410,SITE029,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00411,SITE035,Management,Mobile,Webex Calling Standard,Provisioned,Pending
USER00412,SITE034,Finance,Soft Client,Webex Calling Professional,Provisioned,Pending
USER00413,SITE008,Support,Mobile,Webex Calling Professional,Provisioned,In Progress
USER00414,SITE018,IT,Soft Client,Webex Calling Professional,Pending,Migrated
USER00415,SITE017,HR,Room Device,Webex Calling Professional,Provisioned,Pending
USER00416,SITE006,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00417,SITE027,HR,Soft Client,Webex Calling Professional,Failed,In Progress
USER00418,SITE028,Sales,Room Device,Webex Calling Standard,Pending,Migrated
USER00419,SITE022,Finance,Soft Client,Webex Calling Standard,Failed,Migrated
USER00420,SITE019,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00421,SITE031,HR,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER00422,SITE003,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00423,SITE002,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00424,SITE027,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00425,SITE033,IT,Room Device,Webex Calling Professional,Provisioned,In Progress
USER00426,SITE001,HR,Soft Client,Webex Calling Standard,Provisioned,Pending
USER00427,SITE026,Support,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00428,SITE021,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00429,SITE027,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00430,SITE022,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00431,SITE022,Support,Soft Client,Webex Calling Professional,Pending,Pending
USER00432,SITE019,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00433,SITE026,Support,Soft Client,Webex Calling Standard,Provisioned,Pending
USER00434,SITE031,HR,Soft Client,Webex Calling Professional,Pending,Migrated
USER00435,SITE014,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00436,SITE015,IT,Room Device,Webex Calling Standard,Provisioned,In Progress
USER00437,SITE020,IT,Mobile,Webex Calling Standard,Pending,Pending
USER00438,SITE010,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00439,SITE034,Support,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00440,SITE028,Finance,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER00441,SITE021,Operations,Soft Client,Webex Calling Professional,Pending,Migrated
USER00442,SITE026,Finance,Soft Client,Webex Calling Professional,Failed,Migrated
USER00443,SITE022,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00444,SITE002,Management,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00445,SITE015,Finance,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00446,SITE016,HR,Soft Client,Webex Calling Standard,Pending,Migrated
USER00447,SITE002,Support,Mobile,Webex Calling Professional,Provisioned,Failed
USER00448,SITE025,HR,Mobile,Webex Calling Standard,Failed,Pending
USER00449,SITE028,Finance,Desk Phone,Webex Calling Professional,Pending,Pending
USER00450,SITE019,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00451,SITE003,Operations,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00452,SITE022,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00453,SITE027,HR,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00454,SITE011,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00455,SITE034,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00456,SITE016,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00457,SITE021,Management,Room Device,Webex Calling Standard,Pending,Failed
USER00458,SITE017,Sales,Desk Phone,Webex Calling Professional,Failed,Migrated
USER00459,SITE011,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00460,SITE035,Operations,Mobile,Webex Calling Standard,Pending,Migrated
USER00461,SITE027,Management,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00462,SITE012,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00463,SITE031,Finance,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00464,SITE024,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00465,SITE017,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00466,SITE027,Operations,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00467,SITE029,Sales,Mobile,Webex Calling Professional,Pending,In Progress
USER00468,SITE015,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00469,SITE002,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00470,SITE010,Management,Room Device,Webex Calling Standard,Provisioned,Failed
USER00471,SITE020,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00472,SITE032,Support,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER00473,SITE011,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00474,SITE020,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00475,SITE020,Operations,Soft Client,Webex Calling Standard,Pending,In Progress
USER00476,SITE014,IT,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00477,SITE012,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00478,SITE026,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00479,SITE018,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00480,SITE015,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00481,SITE029,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00482,SITE020,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00483,SITE008,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00484,SITE001,Support,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00485,SITE009,Management,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00486,SITE035,Management,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER00487,SITE028,Finance,Mobile,Webex Calling Professional,Provisioned,Pending
USER00488,SITE033,Support,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00489,SITE019,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00490,SITE022,Finance,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00491,SITE025,Sales,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00492,SITE024,Management,Desk Phone,Webex Calling Professional,Provisioned,Pending
USER00493,SITE007,Finance,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00494,SITE025,Sales,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00495,SITE012,Finance,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00496,SITE025,Support,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00497,SITE016,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00498,SITE023,Finance,Room Device,Webex Calling Standard,Provisioned,Pending
USER00499,SITE020,Finance,Room Device,Webex Calling Standard,Provisioned,In Progress
USER00500,SITE028,IT,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00501,SITE028,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00502,SITE035,Sales,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00503,SITE002,IT,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00504,SITE011,IT,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00505,SITE003,HR,Mobile,Webex Calling Professional,Pending,Migrated
USER00506,SITE022,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00507,SITE023,HR,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00508,SITE023,Management,Mobile,Webex Calling Standard,Pending,Migrated
USER00509,SITE018,HR,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00510,SITE002,Sales,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00511,SITE028,HR,Room Device,Webex Calling Professional,Pending,Migrated
USER00512,SITE035,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00513,SITE034,HR,Soft Client,Webex Calling Professional,Pending,Migrated
USER00514,SITE030,Support,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00515,SITE017,Operations,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00516,SITE023,Management,Desk Phone,Webex Calling Standard,Pending,Migrated
USER00517,SITE031,Operations,Room Device,Webex Calling Professional,Provisioned,In Progress
USER00518,SITE010,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00519,SITE029,Management,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00520,SITE022,Finance,Room Device,Webex Calling Professional,Provisioned,Migrated
USER00521,SITE017,Operations,Room Device,Webex Calling Professional,Provisioned,Pending
USER00522,SITE033,Finance,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00523,SITE003,Sales,Soft Client,Webex Calling Professional,Provisioned,Pending
USER00524,SITE009,Support,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00525,SITE026,Operations,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00526,SITE026,Sales,Mobile,Webex Calling Professional,Pending,Migrated
USER00527,SITE007,IT,Soft Client,Webex Calling Professional,Provisioned,Failed
USER00528,SITE030,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00529,SITE001,Management,Mobile,Webex Calling Standard,Failed,Pending
USER00530,SITE005,Support,Room Device,Webex Calling Professional,Pending,Migrated
USER00531,SITE011,Finance,Soft Client,Webex Calling Professional,Provisioned,Migrated
USER00532,SITE023,Operations,Soft Client,Webex Calling Standard,Provisioned,Failed
USER00533,SITE010,Support,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00534,SITE015,Sales,Soft Client,Webex Calling Standard,Provisioned,Pending
USER00535,SITE008,IT,Desk Phone,Webex Calling Professional,Provisioned,Failed
USER00536,SITE005,Management,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00537,SITE022,Sales,Mobile,Webex Calling Professional,Failed,Migrated
USER00538,SITE008,Sales,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00539,SITE033,Operations,Soft Client,Webex Calling Standard,Provisioned,Pending
USER00540,SITE018,Sales,Desk Phone,Webex Calling Standard,Provisioned,In Progress
USER00541,SITE017,Operations,Soft Client,Webex Calling Standard,Provisioned,Migrated
USER00542,SITE020,Finance,Soft Client,Webex Calling Standard,Provisioned,In Progress
USER00543,SITE005,Management,Desk Phone,Webex Calling Standard,Provisioned,Migrated
USER00544,SITE020,HR,Soft Client,Webex Calling Professional,Failed,Migrated
USER00545,SITE010,Finance,Mobile,Webex Calling Professional,Pending,Migrated
USER00546,SITE032,Management,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00547,SITE006,HR,Desk Phone,Webex Calling Professional,Provisioned,Migrated
USER00548,SITE017,Sales,Desk Phone,Webex Calling Professional,Pending,Migrated
USER00549,SITE015,IT,Mobile,Webex Calling Professional,Provisioned,Migrated
USER00550,SITE015,Sales,Mobile,Webex Calling Standard,Provisioned,Migrated
USER00551,SITE031,Operations,Room Device,Webex Calling Standard,Provisioned,Migrated
USER00552,SITE023,Sales,Desk Phone,Webex Calling Standard,Provisioned,Pending
USER00553,SITE005,HR,Room Device,Webex Calling Standard,Provisioned,In Progress
USER00554,SITE016,IT,Room Device,Webex Calling Standard,Failed,Migrated
